starttime	seconds	ctime	dtime	ttime	wait
Sat Feb 03 23:26:51 2024	1706982111	0	564	564	562
Sat Feb 03 23:26:50 2024	1706982110	0	565	566	565
Sat Feb 03 23:26:50 2024	1706982110	0	566	566	565
Sat Feb 03 23:26:51 2024	1706982111	0	569	569	568
Sat Feb 03 23:26:51 2024	1706982111	0	569	569	568
Sat Feb 03 23:26:51 2024	1706982111	0	569	569	569
Sat Feb 03 23:26:51 2024	1706982111	0	571	571	571
Sat Feb 03 23:26:51 2024	1706982111	0	578	578	88
Sat Feb 03 23:26:51 2024	1706982111	0	580	580	580
Sat Feb 03 23:26:50 2024	1706982110	4	577	581	576
Sat Feb 03 23:26:51 2024	1706982111	0	582	582	581
Sat Feb 03 23:26:51 2024	1706982111	0	584	584	583
Sat Feb 03 23:26:51 2024	1706982111	0	585	585	584
Sat Feb 03 23:26:54 2024	1706982114	0	585	585	581
Sat Feb 03 23:26:52 2024	1706982112	0	586	586	584
Sat Feb 03 23:26:51 2024	1706982111	0	586	586	585
Sat Feb 03 23:26:52 2024	1706982112	0	586	587	578
Sat Feb 03 23:26:53 2024	1706982113	0	587	587	582
Sat Feb 03 23:26:52 2024	1706982112	0	587	587	585
Sat Feb 03 23:26:50 2024	1706982110	3	587	590	586
Sat Feb 03 23:26:52 2024	1706982112	0	590	590	588
Sat Feb 03 23:26:53 2024	1706982113	0	593	593	588
Sat Feb 03 23:26:54 2024	1706982114	0	593	593	592
Sat Feb 03 23:26:53 2024	1706982113	0	593	594	585
Sat Feb 03 23:26:51 2024	1706982111	0	596	596	595
Sat Feb 03 23:26:53 2024	1706982113	0	596	596	594
Sat Feb 03 23:26:51 2024	1706982111	0	597	597	596
Sat Feb 03 23:26:51 2024	1706982111	0	597	597	596
Sat Feb 03 23:26:52 2024	1706982112	0	598	598	582
Sat Feb 03 23:26:51 2024	1706982111	0	600	600	599
Sat Feb 03 23:26:50 2024	1706982110	3	597	600	594
Sat Feb 03 23:26:51 2024	1706982111	0	603	603	601
Sat Feb 03 23:26:53 2024	1706982113	0	605	605	600
Sat Feb 03 23:26:51 2024	1706982111	0	607	607	606
Sat Feb 03 23:26:51 2024	1706982111	0	608	608	606
Sat Feb 03 23:26:53 2024	1706982113	0	609	610	604
Sat Feb 03 23:26:51 2024	1706982111	0	610	610	606
Sat Feb 03 23:26:53 2024	1706982113	0	612	612	608
Sat Feb 03 23:26:51 2024	1706982111	0	618	618	617
Sat Feb 03 23:26:51 2024	1706982111	0	619	619	618
Sat Feb 03 23:26:51 2024	1706982111	0	620	620	610
Sat Feb 03 23:26:51 2024	1706982111	0	620	620	617
Sat Feb 03 23:26:51 2024	1706982111	0	620	620	619
Sat Feb 03 23:26:50 2024	1706982110	4	619	622	616
Sat Feb 03 23:26:50 2024	1706982110	5	618	623	617
Sat Feb 03 23:26:50 2024	1706982110	0	623	623	623
Sat Feb 03 23:26:51 2024	1706982111	0	624	624	614
Sat Feb 03 23:26:51 2024	1706982111	0	625	625	624
Sat Feb 03 23:26:53 2024	1706982113	0	625	626	617
Sat Feb 03 23:26:53 2024	1706982113	0	628	628	627
Sat Feb 03 23:26:53 2024	1706982113	0	629	629	627
Sat Feb 03 23:26:51 2024	1706982111	0	629	629	628
Sat Feb 03 23:26:50 2024	1706982110	0	631	631	630
Sat Feb 03 23:26:53 2024	1706982113	0	632	632	629
Sat Feb 03 23:26:50 2024	1706982110	5	631	636	625
Sat Feb 03 23:26:50 2024	1706982110	6	631	637	614
Sat Feb 03 23:26:53 2024	1706982113	0	636	637	635
Sat Feb 03 23:26:51 2024	1706982111	0	637	637	635
Sat Feb 03 23:26:53 2024	1706982113	0	637	637	636
Sat Feb 03 23:26:53 2024	1706982113	0	637	637	631
Sat Feb 03 23:26:53 2024	1706982113	0	638	638	633
Sat Feb 03 23:26:51 2024	1706982111	0	638	638	638
Sat Feb 03 23:26:51 2024	1706982111	0	638	639	198
Sat Feb 03 23:26:50 2024	1706982110	3	637	640	636
Sat Feb 03 23:26:51 2024	1706982111	0	643	643	642
Sat Feb 03 23:26:50 2024	1706982110	6	639	644	638
Sat Feb 03 23:26:53 2024	1706982113	0	647	647	631
Sat Feb 03 23:26:53 2024	1706982113	0	650	651	649
Sat Feb 03 23:26:50 2024	1706982110	3	649	652	647
Sat Feb 03 23:26:53 2024	1706982113	0	656	656	654
Sat Feb 03 23:26:53 2024	1706982113	0	657	657	648
Sat Feb 03 23:26:50 2024	1706982110	5	653	658	653
Sat Feb 03 23:26:53 2024	1706982113	0	658	658	656
Sat Feb 03 23:26:53 2024	1706982113	0	659	659	659
Sat Feb 03 23:26:51 2024	1706982111	0	660	660	659
Sat Feb 03 23:26:51 2024	1706982111	0	669	669	668
Sat Feb 03 23:26:52 2024	1706982112	0	670	670	665
Sat Feb 03 23:26:54 2024	1706982114	0	671	671	621
Sat Feb 03 23:26:50 2024	1706982110	6	667	673	667
Sat Feb 03 23:26:53 2024	1706982113	0	675	675	673
Sat Feb 03 23:26:53 2024	1706982113	0	675	675	675
Sat Feb 03 23:26:51 2024	1706982111	0	675	676	674
Sat Feb 03 23:26:53 2024	1706982113	0	676	676	673
Sat Feb 03 23:26:51 2024	1706982111	0	679	679	679
Sat Feb 03 23:26:53 2024	1706982113	0	681	681	680
Sat Feb 03 23:26:53 2024	1706982113	0	684	684	682
Sat Feb 03 23:26:53 2024	1706982113	0	691	691	689
Sat Feb 03 23:26:54 2024	1706982114	0	692	692	690
Sat Feb 03 23:26:53 2024	1706982113	0	698	698	696
Sat Feb 03 23:26:50 2024	1706982110	4	695	699	669
Sat Feb 03 23:26:50 2024	1706982110	4	696	700	684
Sat Feb 03 23:26:50 2024	1706982110	4	696	700	670
Sat Feb 03 23:26:50 2024	1706982110	4	696	700	671
Sat Feb 03 23:26:53 2024	1706982113	0	702	702	701
Sat Feb 03 23:26:50 2024	1706982110	5	699	704	691
Sat Feb 03 23:26:53 2024	1706982113	0	710	710	709
Sat Feb 03 23:26:53 2024	1706982113	0	713	713	712
Sat Feb 03 23:26:50 2024	1706982110	5	712	717	281
Sat Feb 03 23:26:51 2024	1706982111	0	717	717	717
Sat Feb 03 23:26:53 2024	1706982113	0	720	720	717
Sat Feb 03 23:26:53 2024	1706982113	0	721	721	719
Sat Feb 03 23:26:52 2024	1706982112	0	721	722	721
Sat Feb 03 23:26:53 2024	1706982113	0	723	723	721
Sat Feb 03 23:26:53 2024	1706982113	0	725	725	724
Sat Feb 03 23:26:50 2024	1706982110	3	722	726	719
Sat Feb 03 23:26:52 2024	1706982112	0	730	731	730
Sat Feb 03 23:26:53 2024	1706982113	0	730	731	729
Sat Feb 03 23:26:53 2024	1706982113	0	734	734	732
Sat Feb 03 23:26:53 2024	1706982113	0	736	736	735
Sat Feb 03 23:26:53 2024	1706982113	0	742	742	741
Sat Feb 03 23:26:53 2024	1706982113	0	743	744	742
Sat Feb 03 23:26:53 2024	1706982113	0	746	746	745
Sat Feb 03 23:26:50 2024	1706982110	3	748	750	746
Sat Feb 03 23:26:53 2024	1706982113	0	753	753	741
Sat Feb 03 23:26:50 2024	1706982110	4	754	758	752
Sat Feb 03 23:26:52 2024	1706982112	0	758	759	756
Sat Feb 03 23:26:50 2024	1706982110	0	761	761	760
Sat Feb 03 23:26:52 2024	1706982112	0	762	762	758
Sat Feb 03 23:26:50 2024	1706982110	4	759	763	759
Sat Feb 03 23:26:50 2024	1706982110	3	761	764	760
Sat Feb 03 23:26:53 2024	1706982113	0	768	769	767
Sat Feb 03 23:26:52 2024	1706982112	0	771	771	770
Sat Feb 03 23:26:53 2024	1706982113	0	778	778	777
Sat Feb 03 23:26:52 2024	1706982112	0	783	783	782
Sat Feb 03 23:26:50 2024	1706982110	5	789	794	788
Sat Feb 03 23:26:51 2024	1706982111	0	795	795	793
Sat Feb 03 23:26:51 2024	1706982111	0	799	799	797
Sat Feb 03 23:26:50 2024	1706982110	0	809	809	808
Sat Feb 03 23:26:50 2024	1706982110	0	815	815	814
Sat Feb 03 23:26:51 2024	1706982111	0	820	820	819
Sat Feb 03 23:26:50 2024	1706982110	0	821	821	820
Sat Feb 03 23:26:50 2024	1706982110	0	822	822	821
Sat Feb 03 23:26:51 2024	1706982111	0	825	825	824
Sat Feb 03 23:26:51 2024	1706982111	0	826	826	826
Sat Feb 03 23:26:53 2024	1706982113	0	829	829	827
Sat Feb 03 23:26:50 2024	1706982110	4	828	832	827
Sat Feb 03 23:26:50 2024	1706982110	5	837	841	836
Sat Feb 03 23:26:50 2024	1706982110	4	843	848	843
Sat Feb 03 23:26:53 2024	1706982113	0	851	851	849
Sat Feb 03 23:26:51 2024	1706982111	0	855	855	854
Sat Feb 03 23:26:51 2024	1706982111	0	859	859	858
Sat Feb 03 23:26:51 2024	1706982111	0	863	863	862
Sat Feb 03 23:26:51 2024	1706982111	0	870	870	545
Sat Feb 03 23:26:51 2024	1706982111	0	877	877	875
Sat Feb 03 23:26:51 2024	1706982111	0	878	878	877
Sat Feb 03 23:26:50 2024	1706982110	3	876	880	874
Sat Feb 03 23:26:51 2024	1706982111	0	881	881	880
Sat Feb 03 23:26:51 2024	1706982111	0	882	883	882
Sat Feb 03 23:26:51 2024	1706982111	0	883	883	882
Sat Feb 03 23:26:51 2024	1706982111	0	884	884	883
Sat Feb 03 23:26:52 2024	1706982112	0	884	884	881
Sat Feb 03 23:26:50 2024	1706982110	4	892	895	407
Sat Feb 03 23:26:51 2024	1706982111	0	896	896	895
Sat Feb 03 23:26:51 2024	1706982111	0	908	908	907
Sat Feb 03 23:26:53 2024	1706982113	0	910	910	909
Sat Feb 03 23:26:51 2024	1706982111	0	913	913	503
Sat Feb 03 23:26:50 2024	1706982110	6	920	926	916
Sat Feb 03 23:26:53 2024	1706982113	0	926	926	925
Sat Feb 03 23:26:51 2024	1706982111	0	927	927	927
Sat Feb 03 23:26:50 2024	1706982110	6	928	933	926
Sat Feb 03 23:26:50 2024	1706982110	0	936	936	935
Sat Feb 03 23:26:52 2024	1706982112	0	937	937	935
Sat Feb 03 23:26:51 2024	1706982111	0	939	939	937
Sat Feb 03 23:26:50 2024	1706982110	4	936	940	924
Sat Feb 03 23:26:51 2024	1706982111	0	942	942	939
Sat Feb 03 23:26:51 2024	1706982111	0	942	942	606
Sat Feb 03 23:26:51 2024	1706982111	0	947	948	947
Sat Feb 03 23:26:51 2024	1706982111	0	949	949	948
Sat Feb 03 23:26:53 2024	1706982113	0	952	953	951
Sat Feb 03 23:26:50 2024	1706982110	0	956	956	956
Sat Feb 03 23:26:51 2024	1706982111	0	962	962	74
Sat Feb 03 23:26:53 2024	1706982113	0	966	966	964
Sat Feb 03 23:26:50 2024	1706982110	5	964	969	963
Sat Feb 03 23:26:50 2024	1706982110	3	968	971	967
Sat Feb 03 23:26:53 2024	1706982113	0	978	978	977
Sat Feb 03 23:26:53 2024	1706982113	0	983	983	981
Sat Feb 03 23:26:50 2024	1706982110	3	982	985	981
Sat Feb 03 23:26:51 2024	1706982111	0	986	986	985
Sat Feb 03 23:26:53 2024	1706982113	0	994	994	986
Sat Feb 03 23:26:50 2024	1706982110	5	990	995	988
Sat Feb 03 23:26:53 2024	1706982113	0	1014	1014	1002
Sat Feb 03 23:26:51 2024	1706982111	0	1023	1023	1022
Sat Feb 03 23:26:51 2024	1706982111	0	1038	1038	1037
Sat Feb 03 23:26:51 2024	1706982111	0	1047	1047	1031
Sat Feb 03 23:26:53 2024	1706982113	0	1051	1051	1050
Sat Feb 03 23:26:50 2024	1706982110	0	1065	1065	1065
Sat Feb 03 23:26:51 2024	1706982111	0	1072	1072	1069
Sat Feb 03 23:26:50 2024	1706982110	0	1081	1081	1076
Sat Feb 03 23:26:53 2024	1706982113	0	1108	1108	1048
Sat Feb 03 23:26:50 2024	1706982110	0	1110	1110	1108
Sat Feb 03 23:26:51 2024	1706982111	0	1125	1125	1124
Sat Feb 03 23:26:50 2024	1706982110	5	1136	1140	1135
Sat Feb 03 23:26:51 2024	1706982111	0	1149	1149	1148
Sat Feb 03 23:26:51 2024	1706982111	0	1155	1155	1154
Sat Feb 03 23:26:51 2024	1706982111	0	1178	1178	1177
Sat Feb 03 23:26:51 2024	1706982111	0	1204	1204	1202
Sat Feb 03 23:26:51 2024	1706982111	0	1209	1209	1207
Sat Feb 03 23:26:50 2024	1706982110	5	1238	1243	1237
Sat Feb 03 23:26:51 2024	1706982111	0	1248	1249	1248
Sat Feb 03 23:26:51 2024	1706982111	0	1269	1269	1268
Sat Feb 03 23:26:50 2024	1706982110	3	1271	1274	1270
Sat Feb 03 23:26:50 2024	1706982110	3	1336	1340	860
Sat Feb 03 23:26:50 2024	1706982110	5	1442	1446	1437
Sat Feb 03 23:26:50 2024	1706982110	5	1461	1467	1461
